0.002571,0.002930,0.003037,0.003203,0.003415,0.003500,0.003853,0.003937,0.004278,0.004710,0.004935,0.005528,0.005925,0.006358,0.007152,0.007404,0.008218,0.008487,0.009137,0.010092,0.010819,0.012268,0.013362,0.014726,0.016613,0.018265,0.020880,0.022854,0.025657,0.028973,0.032522,0.037065,0.041252,0.046504,0.052637,0.059778,0.068177,0.077665,0.088740,0.101204,0.000870,0.001011,0.001078,0.001163,0.001289,0.001354,0.001569,0.001649,0.001866,0.002143,0.002319,0.002717,0.003032,0.003342,0.003933,0.004142,0.004855,0.005236,0.005739,0.006653,0.007087,0.008373,0.008945,0.009699,0.011140,0.011878,0.014202,0.015477,0.017320,0.020564,0.022793,0.028297,0.031687,0.036404,0.043620,0.048226,0.059137,0.064325,0.072622,0.084786
0.002898,0.003000,0.003165,0.003370,0.003455,0.003799,0.003882,0.004214,0.004639,0.004861,0.005445,0.005836,0.006263,0.007045,0.007293,0.008095,0.008360,0.009000,0.009940,0.010657,0.012084,0.013162,0.014505,0.016364,0.017991,0.020567,0.022511,0.025272,0.028538,0.032066,0.036583,0.040716,0.045946,0.052058,0.059181,0.067563,0.076966,0.088030,0.100495,0.113686,0.000994,0.001061,0.001145,0.001267,0.001331,0.001542,0.001621,0.001832,0.002104,0.002277,0.002668,0.002978,0.003282,0.003862,0.004067,0.004767,0.005142,0.005636,0.006533,0.006959,0.008223,0.008784,0.009524,0.010940,0.011664,0.013947,0.015198,0.017009,0.020193,0.022406,0.027816,0.031180,0.035858,0.042966,0.047551,0.058368,0.063553,0.071751,0.083854,0.089891
0.002964,0.003127,0.003326,0.003410,0.003746,0.003828,0.004151,0.004570,0.004788,0.005363,0.005749,0.006169,0.006939,0.007184,0.007973,0.008235,0.008865,0.009791,0.010497,0.011902,0.012964,0.014287,0.016119,0.017721,0.020259,0.022173,0.024893,0.028110,0.031617,0.036108,0.040186,0.045395,0.051485,0.058589,0.066955,0.076273,0.087326,0.099792,0.112890,0.127935,0.001044,0.001127,0.001245,0.001309,0.001516,0.001594,0.001799,0.002066,0.002236,0.002620,0.002924,0.003223,0.003793,0.003994,0.004682,0.005049,0.005535,0.006416,0.006834,0.008075,0.008626,0.009353,0.010743,0.011454,0.013696,0.014925,0.016703,0.019830,0.022025,0.027343,0.030681,0.035320,0.042321,0.046885,0.057609,0.062790,0.070890,0.082931,0.088902,0.106264
0.003089,0.003283,0.003366,0.003694,0.003774,0.004088,0.004501,0.004716,0.005283,0.005662,0.006077,0.006835,0.007076,0.007854,0.008111,0.008732,0.009644,0.010339,0.011724,0.012770,0.014073,0.015877,0.017455,0.019955,0.021841,0.024520,0.027688,0.031175,0.035638,0.039664,0.044850,0.050919,0.058003,0.066352,0.075587,0.086628,0.099093,0.112100,0.127167,0.143876,0.001109,0.001224,0.001287,0.001490,0.001567,0.001767,0.002029,0.002196,0.002572,0.002871,0.003165,0.003724,0.003922,0.004597,0.004958,0.005435,0.006300,0.006711,0.007929,0.008471,0.009185,0.010549,0.011248,0.013449,0.014656,0.016402,0.019473,0.021651,0.026878,0.030190,0.034790,0.041686,0.046229,0.056861,0.062037,0.070039,0.082019,0.087924,0.105201,0.111943
0.003240,0.003322,0.003642,0.003721,0.004027,0.004434,0.004646,0.005204,0.005578,0.005985,0.006732,0.006970,0.007736,0.007989,0.008601,0.009500,0.010184,0.011548,0.012578,0.013862,0.015639,0.017194,0.019655,0.021513,0.024152,0.027273,0.030738,0.035175,0.039148,0.044312,0.050359,0.057423,0.065755,0.074907,0.085935,0.098400,0.111315,0.126404,0.143156,0.160668,0.001203,0.001265,0.001465,0.001540,0.001735,0.001992,0.002156,0.002526,0.002820,0.003108,0.003657,0.003851,0.004514,0.004869,0.005337,0.006187,0.006590,0.007787,0.008318,0.009019,0.010360,0.011046,0.013207,0.014392,0.016107,0.019122,0.021282,0.026421,0.029707,0.034268,0.041061,0.045582,0.056121,0.061293,0.069199,0.081117,0.086957,0.104149,0.110823,0.124463
0.003279,0.003591,0.003669,0.003967,0.004367,0.004576,0.005126,0.005494,0.005896,0.006631,0.006865,0.007620,0.007870,0.008472,0.009357,0.010031,0.011375,0.012390,0.013654,0.015404,0.016936,0.019361,0.021190,0.023790,0.026864,0.030308,0.034718,0.038639,0.043780,0.049805,0.056849,0.065163,0.074233,0.085247,0.097711,0.110536,0.125646,0.142441,0.159865,0.180541,0.001243,0.001440,0.001514,0.001704,0.001957,0.002117,0.002481,0.002769,0.003052,0.003591,0.003782,0.004433,0.004782,0.005241,0.006075,0.006472,0.007646,0.008169,0.008857,0.010173,0.010847,0.012969,0.014133,0.015817,0.018778,0.020921,0.025972,0.029232,0.033754,0.040445,0.044943,0.055392,0.060557,0.068368,0.080225,0.086001,0.103108,0.109715,0.123343,0.143977
0.003541,0.003618,0.003907,0.004302,0.004507,0.005049,0.005411,0.005807,0.006532,0.006762,0.007506,0.007751,0.008344,0.009217,0.009881,0.011204,0.012204,0.013449,0.015173,0.016682,0.019070,0.020872,0.023433,0.026461,0.029884,0.034266,0.038137,0.043255,0.049257,0.056280,0.064577,0.073564,0.084565,0.097027,0.109762,0.124892,0.141728,0.159066,0.179819,0.195166,0.001415,0.001488,0.001673,0.001921,0.002079,0.002436,0.002719,0.002997,0.003527,0.003714,0.004353,0.004695,0.005147,0.005966,0.006355,0.007509,0.008022,0.008698,0.009990,0.010652,0.012736,0.013879,0.015532,0.018440,0.020565,0.025530,0.028764,0.033248,0.039839,0.044314,0.054672,0.059830,0.067548,0.079342,0.085055,0.102077,0.108618,0.122233,0.142681,0.155798
0.003567,0.003849,0.004237,0.004440,0.004973,0.005330,0.005720,0.006434,0.006661,0.007393,0.007635,0.008219,0.009078,0.009733,0.011036,0.012021,0.013247,0.014946,0.016431,0.018784,0.020559,0.023081,0.026064,0.029465,0.033821,0.037641,0.042736,0.048715,0.055717,0.063996,0.072902,0.083889,0.096348,0.108994,0.124143,0.141020,0.158270,0.179100,0.194385,0.218160,0.001463,0.001643,0.001887,0.002042,0.002392,0.002670,0.002943,0.003463,0.003647,0.004275,0.004611,0.005054,0.005859,0.006241,0.007374,0.007877,0.008541,0.009810,0.010460,0.012507,0.013629,0.015252,0.018108,0.020215,0.025096,0.028304,0.032749,0.039241,0.043694,0.053961,0.059112,0.066737,0.078469,0.084119,0.101056,0.107532,0.121133,0.141397,0.154396,0.184476
0.003791,0.004174,0.004373,0.004898,0.005250,0.005634,0.006337,0.006561,0.007282,0.007521,0.008096,0.008942,0.009587,0.010870,0.011841,0.013049,0.014721,0.016185,0.018502,0.020251,0.022735,0.025673,0.029053,0.033381,0.037152,0.042223,0.048179,0.055160,0.063420,0.072246,0.083218,0.095673,0.108231,0.123398,0.140315,0.157479,0.178383,0.193608,0.217506,0.240891,0.001613,0.001853,0.002005,0.002349,0.002622,0.002890,0.003401,0.003582,0.004198,0.004528,0.004963,0.005753,0.006128,0.007241,0.007735,0.008387,0.009634,0.010272,0.012281,0.013384,0.014978,0.017782,0.019872,0.024670,0.027851,0.032258,0.038652,0.043082,0.053259,0.058403,0.065937,0.077606,0.083194,0.100045,0.106457,0.120043,0.140124,0.153006,0.183000,0.211438
0.004111,0.004308,0.004825,0.005172,0.005550,0.006242,0.006463,0.007173,0.007408,0.007975,0.008808,0.009443,0.010707,0.011663,0.012853,0.014501,0.015942,0.018225,0.019947,0.022394,0.025288,0.028646,0.032947,0.036669,0.041716,0.047649,0.054609,0.062849,0.071596,0.082552,0.095004,0.107473,0.122657,0.139613,0.156692,0.177670,0.192833,0.216853,0.240168,0.268341,0.001820,0.001969,0.002307,0.002575,0.002838,0.003340,0.003517,0.004123,0.004446,0.004874,0.005650,0.006018,0.007111,0.007596,0.008236,0.009460,0.010087,0.012060,0.013143,0.014708,0.017462,0.019534,0.024250,0.027405,0.031774,0.038073,0.042479,0.052567,0.057702,0.065145,0.076752,0.082278,0.099045,0.105392,0.118962,0.138863,0.151629,0.181536,0.209747,0.240821
0.004243,0.004752,0.005094,0.005467,0.006149,0.006366,0.007065,0.007297,0.007855,0.008676,0.009301,0.010547,0.011488,0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,0.001934,0.002265,0.002529,0.002787,0.003280,0.003454,0.004048,0.004366,0.004786,0.005548,0.005910,0.006983,0.007459,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000
0.004752,0.005094,0.005467,0.006149,0.006366,0.007065,0.007297,0.007855,0.008676,0.009301,0.010547,0.011488,0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,0.002265,0.002529,0.002787,0.003280,0.003454,0.004048,0.004366,0.004786,0.005548,0.005910,0.006983,0.007459,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000
0.005094,0.005467,0.006149,0.006366,0.007065,0.007297,0.007855,0.008676,0.009301,0.010547,0.011488,0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,1.000000,0.002529,0.002787,0.003280,0.003454,0.004048,0.004366,0.004786,0.005548,0.005910,0.006983,0.007459,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000,1.000000
0.005467,0.006149,0.006366,0.007065,0.007297,0.007855,0.008676,0.009301,0.010547,0.011488,0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,1.000000,1.000000,0.002787,0.003280,0.003454,0.004048,0.004366,0.004786,0.005548,0.005910,0.006983,0.007459,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000,1.000000,1.000000
0.006149,0.006366,0.007065,0.007297,0.007855,0.008676,0.009301,0.010547,0.011488,0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,1.000000,1.000000,1.000000,0.003280,0.003454,0.004048,0.004366,0.004786,0.005548,0.005910,0.006983,0.007459,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000,1.000000,1.000000,1.000000
0.006366,0.007065,0.007297,0.007855,0.008676,0.009301,0.010547,0.011488,0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.003454,0.004048,0.004366,0.004786,0.005548,0.005910,0.006983,0.007459,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.007065,0.007297,0.007855,0.008676,0.009301,0.010547,0.011488,0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.004048,0.004366,0.004786,0.005548,0.005910,0.006983,0.007459,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.007297,0.007855,0.008676,0.009301,0.010547,0.011488,0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.004366,0.004786,0.005548,0.005910,0.006983,0.007459,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.007855,0.008676,0.009301,0.010547,0.011488,0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.004786,0.005548,0.005910,0.006983,0.007459,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.008676,0.009301,0.010547,0.011488,0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.005548,0.005910,0.006983,0.007459,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.009301,0.010547,0.011488,0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.005910,0.006983,0.007459,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.010547,0.011488,0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.006983,0.007459,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.011488,0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.007459,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.012660,0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.008088,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.014283,0.015703,0.017951,0.019648,0.022058,0.024909,0.028245,0.032519,0.036192,0.041216,0.047125,0.054063,0.062283,0.070952,0.081891,0.094339,0.106721,0.121921,0.138915,0.155908,0.176959,0.192062,0.216203,0.239448,0.267805,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.009290,0.009905,0.011843,0.012906,0.014444,0.017148,0.019202,0.023838,0.026967,0.031298,0.037502,0.041884,0.051884,0.057010,0.064364,0.075908,0.081373,0.098054,0.104338,0.117892,0.137613,0.150264,0.180084,0.208069,0.239135,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
